country_iso3,country_name,utility_id,utility_name,year,indicator_id,indicator_name,category,subcategory,value,unit,direction,indicator_description,currency,value_usd,fx_rate_local_per_usd,source_id,source_institution,source_database,source_url,source_update_frequency,verification_level
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,300.0,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,5.51,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,1487775.33,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,27309.76,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_MOOE,Maintenance and other operating expenses,financial,costs,3826702.96,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,70243.36,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_NET_INCOME,Net income (loss),financial,performance,194237.03000000023,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,3565.44,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,8059986.909999999,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,147949.97,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_REVENUE,Total operating revenue,financial,performance,8254223.939999999,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,151515.41,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,3675437.9,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,67466.73,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_STAFF_COST_SHARE,Staff cost share in operating expenditure,financial,costs,45.6,%,neutral,Staff costs / Operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,10547933.1,PHP,neutral,Total assets from the Statement of Financial Position,PHP,193618.98,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DOLORES_ABRA,Dolores Water District,2022,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,7902947.07,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,145067.33,54.477786,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_DEPRECIATION,Depreciation and non-cash expenses,financial,costs,14781761.85,PHP,neutral,Depreciation and other non-cash expenses from the income statement,PHP,280694.27,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_EQUITY,Total equity,financial,balance_sheet,187553957.87,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,3561505.22,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,5639315.44,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,107086.26,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,50891901.47,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,966398.02,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_MOOE,Maintenance and other operating expenses,financial,costs,64898696.43,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,1232376.27,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_NET_INCOME,Net income (loss),financial,performance,5370831.879999995,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,101987.96,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_NONOP_INCOME,Non-operating income,financial,performance,46732630.47,PHP,neutral,"Non-operating income (interest, grants, miscellaneous); kept separate from operating revenue",PHP,887416.66,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_REVENUE,Total operating revenue,financial,performance,184872511.14,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,3510586.61,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,140914536.01,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,2675858.52,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2018,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,271060679.10999995,PHP,neutral,Total assets from the Statement of Financial Position,PHP,5147233.55,52.66143,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_DEPRECIATION,Depreciation and non-cash expenses,financial,costs,14523085.42,PHP,neutral,Depreciation and other non-cash expenses from the income statement,PHP,280391.27,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_EQUITY,Total equity,financial,balance_sheet,181225305.9,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,3498842.87,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,4309599.31,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,83203.67,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,31897305.59,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,615828.23,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_MOOE,Maintenance and other operating expenses,financial,costs,81003297.87,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,1563897.54,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_NET_INCOME,Net income (loss),financial,performance,5879088.689999998,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,113505.16,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_NONOP_INCOME,Non-operating income,financial,performance,56434490.8,PHP,neutral,"Non-operating income (interest, grants, miscellaneous); kept separate from operating revenue",PHP,1089557.63,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_REVENUE,Total operating revenue,financial,performance,190393729.52,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,3675853.87,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_STAFF_COSTS,Personnel / staff costs,financial,costs,141113149.03,PHP,neutral,Total compensation and personnel services cost (absolute) from the income statement,PHP,2724413.86,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,242073890.01999995,PHP,neutral,Total assets from the Statement of Financial Position,PHP,4673621.6,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2019,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,60848584.12,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,1174778.73,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,101.03,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_CURRENT_LIQUIDITY,Current liquidity index,financial,liquidity,2.041,ratio,higher_is_better,Current assets / Current liabilities,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_EQUITY,Total equity,financial,balance_sheet,181696574.57,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,3661458.63,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_NET_INCOME,Net income (loss),financial,performance,2330253.64,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,46958.11,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,227292823.27,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,4580291.46,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_REVENUE,Total operating revenue,financial,performance,229623076.91,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,4627249.57,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,323414483.1,PHP,neutral,Total assets from the Statement of Financial Position,PHP,6517287.15,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,141717908.53,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,2855828.52,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2020,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,34546.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,140.47,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_CURRENT_LIQUIDITY,Current liquidity index,financial,liquidity,8.231,ratio,higher_is_better,Current assets / Current liabilities,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_EQUITY,Total equity,financial,balance_sheet,199299898.09,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,4046320.67,49.254598,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_NET_INCOME,Net income (loss),financial,performance,21980873.69,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,446270.49,49.254598,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,54318998.49,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,1102820.87,49.254598,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_REVENUE,Total operating revenue,financial,performance,76299872.18,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,1549091.36,49.254598,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,393989776.79,PHP,neutral,Total assets from the Statement of Financial Position,PHP,7999045.63,49.254598,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,194689878.7,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,3952724.96,49.254598,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_DUMAGUETE_CITY,Dumaguete City Water District,2021,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,34693.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2009,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,25617.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,116.51,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_EQUITY,Total equity,financial,balance_sheet,666183128.76,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,12861725.23,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,8756826.65,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,169064.47,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,89651888.68,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,1730872.35,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_MOOE,Maintenance and other operating expenses,financial,costs,198657920.37,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,3835407.23,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_NET_INCOME,Net income (loss),financial,performance,63420635.32,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,1224436.27,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,384211805.4,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,7417820.2,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_REVENUE,Total operating revenue,financial,performance,447632440.72,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,8642256.47,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,835161314.08,PHP,neutral,Total assets from the Statement of Financial Position,PHP,16124117.94,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2019,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,168978185.32,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,3262392.72,51.795783,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_COST_COVERAGE,Operating cost coverage ratio,financial,performance,118.26,%,higher_is_better,Total operating revenue / Total operating expenditure * 100,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_EQUITY,Total equity,financial,balance_sheet,737046557.13,PHP,neutral,Total equity / government equity from the Statement of Financial Position,PHP,14852594.13,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_INTEREST_EXPENSE,Interest / financial expenses,financial,costs,6372253.0,PHP,neutral,Financial expenses (interest on loans) from the income statement,PHP,128410.46,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_LOANS_PAYABLE,Outstanding loans payable,financial,debt,49929683.68,PHP,lower_is_better,"Outstanding loan / long-term debt balance from the Statement of Financial Position (loans payable, bonds payable, long-term liabilities)",PHP,1006158.05,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_MOOE,Maintenance and other operating expenses,financial,costs,193155705.19,PHP,neutral,Maintenance and Other Operating Expenses (MOOE) line in government-format financial statements,PHP,3892377.31,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_NET_INCOME,Net income (loss),financial,performance,70598175.48,PHP,neutral,"Net income or loss after all revenue and expenses, from the audited Statement of Financial Performance / Comprehensive Income (parentheses denote a loss)",PHP,1422659.18,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_OPEX_TOTAL,Total operating expenses,financial,costs,386638145.63,PHP,lower_is_better,Total operating expenses / expenditures from the audited income statement,PHP,7791338.82,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_REVENUE,Total operating revenue,financial,performance,457236321.11,PHP,higher_is_better,Total operating revenue / service and business income (water sales plus other operating income) from the audited income statement,PHP,9213998.0,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_TOTAL_ASSETS,Total assets,financial,balance_sheet,890351292.69,PHP,neutral,Total assets from the Statement of Financial Position,PHP,17941914.6,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,FIN_TOTAL_LIABILITIES,Total liabilities,financial,balance_sheet,153304735.56,PHP,lower_is_better,Total liabilities from the Statement of Financial Position,PHP,3089320.47,49.624096,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,INST_PERMANENT_EMPLOYEES,Permanent employees,institutional,workforce,162.0,people,neutral,Number of permanent / plantilla employees,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,OPS_CONNECTIONS_TOTAL,Total water connections,operational,network,52791.0,connections,neutral,"Total active water connections (or subscribers / customers, depending on source)",,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
PHL,Philippines,PHL_LWUA_GEN_SANTOS_CITY,Gen. Santos City Water District,2020,OPS_POPULATION_SERVED,Population served,operational,coverage,263955.0,people,neutral,Total population served by the water district,,,,PHL_LWUA_AAR,COA (Commission on Audit),Annual Audit Reports of water districts,https://www.coa.gov.ph/,annual,3_verified
